Regulation_ID,VASP_ID,VASP_Name,Regulator_ID,Regulator_Name,Regulator_Country,Regulation_Number,Start_Date,End_Date
01002e5a-f330-408d-95ee-8dfe995b70d9,c257bf8f-6054-49fc-b75e-73299660b2b7,SwissBorg,5467d8b1-4ee0-41b8-99f3-08d25afe5206,Financial Intelligence Unit,EST,FVT000326,01/01/2017,
95383947-74b6-44a1-a3f5-45e577db3ce5,c257bf8f-6054-49fc-b75e-73299660b2b7,SwissBorg,9d4895d3-7d75-44b2-8c4f-5b01e99fb413,Autorité des Marchés Financiers,FRA,E2022-034,01/01/2017,
74f375de-871e-4d0d-af99-bfa403610c69,c257bf8f-6054-49fc-b75e-73299660b2b7,SwissBorg,06fb7436-a6cf-4aec-a1e5-0db15c2bb4a6,De Nederlandsche Bank,NLD,R182870,01/01/2017,
f2d371db-b5cf-4604-b2da-c64048a5e639,f0c651b9-1d2b-493a-8424-305c19b297bd,Uphold,3441d8d1-3473-44c1-8c49-3c675ed74d26,Financial Crimes Enforcement Network,USA,31000289584211,01/01/2013,
6a675e18-9f6f-47c4-aa9a-1d36b0c340df,f0c651b9-1d2b-493a-8424-305c19b297bd,Uphold,d5f0a01d-8f0d-4db0-8d37-01c86106aca2,Financial Conduct Authority,GBR,900577,01/01/2013,
0d1eb0c0-9a4e-4b4f-98cd-ba60b8517484,f0c651b9-1d2b-493a-8424-305c19b297bd,Uphold,d5f0a01d-8f0d-4db0-8d37-01c86106aca2,Financial Conduct Authority,GBR,938277,01/01/2013,
40235393-dc14-4554-8a3b-77fce6944306,f0c651b9-1d2b-493a-8424-305c19b297bd,Uphold,ea9ac665-3637-4683-956d-5ad5df2762ae,Financial Transactions and Reports Analysis Centre of Canada,CAN,M21639172,01/01/2013,
095865a1-8545-4820-9bbc-90f2cd09bf86,f0c651b9-1d2b-493a-8424-305c19b297bd,Uphold,9ec251cc-35d7-4198-9e38-5a6d39cb5dc4,Registry of Legal Entities of the Republic of Lithuania,LTU,305967101,01/01/2013,
c7091996-911a-4344-afde-742f525ef9a0,f0c651b9-1d2b-493a-8424-305c19b297bd,Uphold,5f4b69b8-a760-4d4b-98f9-47f56d868efa,Nationwide Multistate Licensing System and Registry (NMLS),USA,1269875,01/01/2013,
2a5aecff-945b-47c4-a614-4dca5d800a99,f0c651b9-1d2b-493a-8424-305c19b297bd,Uphold,b68b645d-d3f8-4e91-b357-1436b6dd290c,Financial Services Authority Seychelles,SYC,220435,01/01/2013,
6dcfd098-3c77-4fa3-9911-04a3fc7d23c6,f0c651b9-1d2b-493a-8424-305c19b297bd,Uphold,01a80e9b-d439-43a7-834b-33a7186d573d,Alabama Securities Commission,USA,541,01/01/2013,
ef4d9a95-a2f2-4ab9-a73b-4c727607851f,f0c651b9-1d2b-493a-8424-305c19b297bd,Uphold,3fc33198-e71f-4f72-bf47-873371770efb,Division of Banking and Securities,USA,AKMT-013089,01/01/2013,
f294b4d0-bfba-42c4-af3f-628f9194cd87,f0c651b9-1d2b-493a-8424-305c19b297bd,Uphold,07ef813c-035c-4386-8578-a8e7cdba42d7,Arizona Department of Financial Institutions,USA,1000828,01/01/2013,
f9c602f1-9e98-4169-9a37-c6f5206f2ef2,f0c651b9-1d2b-493a-8424-305c19b297bd,Uphold,b78c0a87-7225-4de2-82a6-a7dc4eece5f9,Arkansas Securities Department,USA,116842,01/01/2013,
1bfd3988-6f2b-4af5-8951-829ab9747778,f0c651b9-1d2b-493a-8424-305c19b297bd,Uphold,8c200e9e-7cf0-4824-b739-da9daf5028c9,Connecticut Department of Banking,USA,MT-1269875,01/01/2013,
659b1321-fde2-44b2-ab05-3cc5fc018330,f0c651b9-1d2b-493a-8424-305c19b297bd,Uphold,ccff7c64-07b3-4231-8c2e-55b45cb628a6,Office of the State Bank Commissioner,USA,21377,01/01/2013,
edbbe51d-31fc-4534-b1b9-95d2b08de059,f0c651b9-1d2b-493a-8424-305c19b297bd,Uphold,63749821-be37-4aee-8f17-197c871926a8,"District of Columbia Department of Financial Insurance, Securities, and Banking",USA,MTR1269875,01/01/2013,
ae6de0c0-cefd-4945-8d8c-df2b96de0391,f0c651b9-1d2b-493a-8424-305c19b297bd,Uphold,818c1d36-414b-4950-b5a8-3217dbe41e91,Georgia Department of Banking and Finance,USA,1269875,01/01/2013,
6d0b147c-8021-4072-84da-f53b39a46fde,f0c651b9-1d2b-493a-8424-305c19b297bd,Uphold,b3d78659-ddf6-4cc0-b986-632a0891dced,Idaho Department of Finance,USA,"-268,00 MTL",01/01/2013,
40d8e018-d156-4851-b98b-67bd5f9d1192,f0c651b9-1d2b-493a-8424-305c19b297bd,Uphold,a38445dd-c2c7-4abc-938a-5d5e9cd3bce4,Illinois Department of Financial and Professional Regulation,USA,MT.0000357,01/01/2013,
a96cd4d7-c434-4aab-a21d-01ceb06e295d,f0c651b9-1d2b-493a-8424-305c19b297bd,Uphold,f46327d3-31fa-4330-8913-f6cbbcf8d7a9,Department of Financial Institutions,USA,45442,01/01/2013,
2d2f5336-b948-462f-9091-7b6a703654cd,f0c651b9-1d2b-493a-8424-305c19b297bd,Uphold,a94931e8-679f-45bf-998e-0035ab4b2aca,State of Iowa Division of Banking,USA,2015-0181,01/01/2013,
cd52e4ff-3cd8-4fc4-b82e-144758fabdff,f0c651b9-1d2b-493a-8424-305c19b297bd,Uphold,d53e536f-ed0c-49ea-8fb6-fd8250096f3b,Office of the State Bank Commissioner,USA,MT.0000152,01/01/2013,
0cc33b0e-0e47-4f22-bd9d-cd2a4fbad072,f0c651b9-1d2b-493a-8424-305c19b297bd,Uphold,736108f9-11fc-4799-8659-b3ee70e52917,Kentucky Department of Financial Institutions,USA,SC701458,01/01/2013,
2478d31b-0593-46a3-9d73-d2f58050aa16,f0c651b9-1d2b-493a-8424-305c19b297bd,Uphold,4c400250-f973-4447-8dc0-e15c0f8082cd,Dept. of Professional & Financial Regulation,USA,,01/01/2013,
5920d427-494c-427a-96f8-f76da029b995,f0c651b9-1d2b-493a-8424-305c19b297bd,Uphold,0be7fce5-e05d-4616-9237-f13bd7a17984,"Maryland Department of Labor, Licensing & Regulation",USA,1269875,01/01/2013,
b5b52e40-2f24-4850-8928-417fdfac9719,f0c651b9-1d2b-493a-8424-305c19b297bd,Uphold,dfae71d2-23d6-4c04-9c34-03933f11899e,Michigan Department of Insurance and Financial Institutions,USA,MT0020224,01/01/2013,
b1357cdc-3edb-4098-911c-247798a87ea8,f0c651b9-1d2b-493a-8424-305c19b297bd,Uphold,afb91e3c-e292-435e-9e67-99fea6b3856d,Minnesota Department of Commerce and Financial Institutions,USA,MN-MT-1269875,01/01/2013,
efe58ee8-4030-487b-8611-468cdaa83076,f0c651b9-1d2b-493a-8424-305c19b297bd,Uphold,b5ff5573-3118-432f-92d2-30f0776f3753,Mississippi Department of Banking and Consumer Finance,USA,1269875,01/01/2013,
9601441f-e10a-4184-8f67-75a20cfbe0ff,f0c651b9-1d2b-493a-8424-305c19b297bd,Uphold,d639606d-6575-4447-86b4-038b85569e17,Missouri Division of Finance,USA,MO-25-9210,01/01/2013,
bbd86959-6874-4049-a5c8-b40a03e3fb72,f0c651b9-1d2b-493a-8424-305c19b297bd,Uphold,d639606d-6575-4447-86b4-038b85569e17,Missouri Division of Finance,USA,MO-22-8620,01/01/2013,
1c1d6bd8-a0d1-4d84-b8f0-b027abb8ce6f,f0c651b9-1d2b-493a-8424-305c19b297bd,Uphold,e783503c-1e8d-4f51-8392-e9080eec96a8,Nebraska Department of Banking & Finance,USA,,01/01/2013,
8923e846-124d-4713-a09b-d1df9080f8bb,f0c651b9-1d2b-493a-8424-305c19b297bd,Uphold,5eb0f4c4-4bac-463b-97c2-573a86784d54,Nevada Financial Institutions Division,USA,MT11169,01/01/2013,
7fc9dcd9-a6a2-4200-b119-5e8fbb1b498f,f0c651b9-1d2b-493a-8424-305c19b297bd,Uphold,024382dc-0e2c-4d80-943b-821390803227,New Hampshire Banking Department,USA,1269875MT,01/01/2013,
bbc122fe-6e65-4aa0-850b-f8e8850e54fe,f0c651b9-1d2b-493a-8424-305c19b297bd,Uphold,8ebcf20d-41df-42e2-8ec4-f53a382e8079,New Mexico Regulation & Licensing Department Financial Institutions Division,USA,,01/01/2013,
785770f4-31c0-402a-a97e-ad4354037e79,f0c651b9-1d2b-493a-8424-305c19b297bd,Uphold,709b1910-3e30-49b2-8e58-e300c17f1601,North Carolina Commissioner of Banks,USA,184705,01/01/2013,
c6350b11-794f-41db-9762-9e9df0fb0289,f0c651b9-1d2b-493a-8424-305c19b297bd,Uphold,740f203e-30c3-4fc6-aa15-fa89c114fc48,North Dakota Department of Financial Institutions. Consumer Division,USA,MT102971,01/01/2013,
95fb1fca-86a9-41e6-ac00-8d0b5ce8eee0,f0c651b9-1d2b-493a-8424-305c19b297bd,Uphold,a24ff13d-a10d-41b7-ac5b-0ccb2c00efe4,Ohio Division of Financial Institutions,USA,OHMT189,01/01/2013,
c4f2c380-170c-4a89-9bcc-d06cbc689070,f0c651b9-1d2b-493a-8424-305c19b297bd,Uphold,3e3fe6a0-9112-4564-a4cc-167b0d79143b,Oklahoma State Banking Department,USA,,01/01/2013,
1c13490e-10af-4bcc-bc6a-38aff0911276,f0c651b9-1d2b-493a-8424-305c19b297bd,Uphold,c5069282-cafc-418c-81ef-eb4b3fc6fb34,Oregon Division of Financial Regulation,USA,30241,01/01/2013,
4430c2e2-c5ce-4be9-bb5e-2fdd9231724c,f0c651b9-1d2b-493a-8424-305c19b297bd,Uphold,991cc30c-8d95-4cd1-8a36-e4a9c51b9396,Pennsylvania Department of Banking and Securities,USA,92514,01/01/2013,
157c8657-b809-4382-920c-245789cf2095,f0c651b9-1d2b-493a-8424-305c19b297bd,Uphold,f12330b2-ef4b-46f8-acfc-6f4281999ee8,Puerto Rico Office of the Commissioner of Financial Institutions Regulation and Licensing Division,USA,TM-120,01/01/2013,
74945e35-b9d8-42c0-8b2c-a43adfae2556,f0c651b9-1d2b-493a-8424-305c19b297bd,Uphold,712bd304-d084-437f-9a9e-dcac7cf02ca7,State of Rhode Island Department of Business Regulation Division of Banking,USA,20203979CT,01/01/2013,
dc1eea88-b6ff-4fb9-a732-cb88f7e1d24e,f0c651b9-1d2b-493a-8424-305c19b297bd,Uphold,ef74576c-bf37-4bf9-b737-0f5b2c96d1ac,Office of the Attorney General,USA,,01/01/2013,
5e8ee065-2b49-406d-9e8a-01c0e23e883c,f0c651b9-1d2b-493a-8424-305c19b297bd,Uphold,04d7a670-52d6-4d14-8347-dffe4943479a,South Dakota Department of Labor and Regulation Division of Banking,USA,1269875.MT,01/01/2013,
07839204-204f-45a5-9818-0c944a345e13,f0c651b9-1d2b-493a-8424-305c19b297bd,Uphold,5af99b87-4e9a-47a7-8608-499e43e1ffe4,Tennessee Department of Financial Institutions,USA,1269875,01/01/2013,
ff23c4c2-df62-4479-b5f5-7557ce53f3bf,f0c651b9-1d2b-493a-8424-305c19b297bd,Uphold,df01eed0-20c9-4ea9-9845-f2697044b79e,Texas Department of Banking,USA,3164,01/01/2013,
c9e938cc-8974-4fcc-b152-ce31f477ac5f,f0c651b9-1d2b-493a-8424-305c19b297bd,Uphold,03e27ea3-7059-4488-8fe3-6e39f28bb872,Utah Department of Financial Institutions,USA,177,01/01/2013,
2b66d73b-7771-4ec5-b324-b0c055f93c8d,f0c651b9-1d2b-493a-8424-305c19b297bd,Uphold,87088685-9636-45ab-a3da-6394d14403de,Department of Financial Regulation,USA,100-151,01/01/2013,
4e1a0ca9-eddd-4a8a-b9c7-702128aff67d,f0c651b9-1d2b-493a-8424-305c19b297bd,Uphold,1d2e1cd4-703f-432c-9f5b-077776e383e4,Virginia State Corporation Commission Bureau of Financial Institutions,USA,MO-395,01/01/2013,
2ef9eb04-d035-4b90-b449-8adab20c9a8d,f0c651b9-1d2b-493a-8424-305c19b297bd,Uphold,c3a53ef0-3acc-4c29-8b60-7e7ad172d48c,Washington State Department of Financial Institutions,USA,550-MT-100543,01/01/2013,
42d40763-0bfa-428d-a150-706e53c79697,f0c651b9-1d2b-493a-8424-305c19b297bd,Uphold,be26e395-1335-41c9-b183-34750752fa65,West Virginia Division of Financial Institutions,USA,WVMT-1269875,01/01/2013,
ed279bbc-4b4a-49c4-81e1-6045567f3f75,f0c651b9-1d2b-493a-8424-305c19b297bd,Uphold,a9f788ab-4f49-4386-9547-ab5742fe020a,Wyoming Department of Audit Division of Banking,USA,7342,01/01/2013,
7ba2a9e2-d94e-471d-bc78-52039d42a499,d0a9ee67-8162-44c2-a787-bbee1cea78de,Wirex,5f4b69b8-a760-4d4b-98f9-47f56d868efa,Nationwide Multistate Licensing System and Registry (NMLS),USA,1838367,01/01/2014,
53db2577-002e-4262-8c89-0b71e66323dd,d0a9ee67-8162-44c2-a787-bbee1cea78de,Wirex,818c1d36-414b-4950-b5a8-3217dbe41e91,Georgia Department of Banking and Finance,USA,67727,01/01/2014,
054c7fb0-711d-4256-9b71-a58af244d3fd,d0a9ee67-8162-44c2-a787-bbee1cea78de,Wirex,78ad2d0d-2626-4cff-a292-06e2866282f4,Malta Financial Services Authority,MLT,C 91879,01/01/2014,
7f94a961-95c4-49bc-89e0-60c26f558493,d0a9ee67-8162-44c2-a787-bbee1cea78de,Wirex,ffffba06-1420-46f6-9d19-c84fbb977450,Organismo Agenti e Mediatori,ITA,PSV108,01/01/2014,
8cdabd93-6a1c-4ae7-9a28-4cea1992f39e,d0a9ee67-8162-44c2-a787-bbee1cea78de,Wirex,9ec251cc-35d7-4198-9e38-5a6d39cb5dc4,Registry of Legal Entities of the Republic of Lithuania,LTU,305118023,01/01/2014,
0762fc8e-0d57-421c-b46d-2b631a6c2d71,d0a9ee67-8162-44c2-a787-bbee1cea78de,Wirex,d5f0a01d-8f0d-4db0-8d37-01c86106aca2,Financial Conduct Authority,GBR,902025,01/01/2014,
3e64f571-bc52-487d-aee4-e745a13500b3,d0a9ee67-8162-44c2-a787-bbee1cea78de,Wirex,d5f0a01d-8f0d-4db0-8d37-01c86106aca2,Financial Conduct Authority,GBR,902011,01/01/2014,
