Trading_Pair_ID,VASP_ID,VASP_Name,From_Symbol,From_Chain,To_Symbol,To_Chain,Is_Privacy,Is_Fiat
697f4566-542b-4c96-9ca4-9e245e767dec,e2140447-6250-46e5-828a-2068bccc374d,Bitget,PUFFER,,USDT,,false,false
8306b6b1-b9d9-4557-accd-b7bb88858402,e2140447-6250-46e5-828a-2068bccc374d,Bitget,MOODENGETH,,USDT,,false,false
de90f810-b409-46f4-8529-afcd805b7588,e2140447-6250-46e5-828a-2068bccc374d,Bitget,OGLG,,USDT,,false,false
e43f461d-30f5-4122-8382-a6450b3b025d,e2140447-6250-46e5-828a-2068bccc374d,Bitget,CARV,,USDT,,false,false
14ca2a44-ebde-431d-9533-d53a107c7c65,e2140447-6250-46e5-828a-2068bccc374d,Bitget,CATS,,USDT,,false,false
820af18b-c64e-41a1-88e8-79663c896a97,e2140447-6250-46e5-828a-2068bccc374d,Bitget,EIGEN,,USDT,,false,false
9e55350b-7ee8-4f59-9520-2df92edc4bd8,e2140447-6250-46e5-828a-2068bccc374d,Bitget,UNIO,,USDT,,false,false
63ab68fa-1781-407a-8e72-ff283460c8f8,e2140447-6250-46e5-828a-2068bccc374d,Bitget,MOODENG,,USDT,,false,false
057cf677-d8af-43cc-8eaa-bcea57e948ba,e2140447-6250-46e5-828a-2068bccc374d,Bitget,DAPP,,USDT,,false,false
4ed29b6f-c116-4dba-aca1-2408e9a3ef6f,e2140447-6250-46e5-828a-2068bccc374d,Bitget,GEEK,,USDT,,false,false
f8b42128-8799-495a-932e-792e4f322900,e2140447-6250-46e5-828a-2068bccc374d,Bitget,COMAI,,USDT,,false,false
0e7c99b4-a01c-442a-a537-2551f69f95cb,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,BTC,,USD,,false,true
04425d41-9485-452e-9169-6a8d0fdfda04,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,BTC,,EUR,,false,true
4da4cd67-2529-4dac-9bc3-2662f8bc81a5,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,BTC,,GBP,,false,true
6cb716a9-99cf-47aa-a78a-823fa035e4f6,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,GBP,,USD,,false,true
18c61207-40ac-44d3-b4fd-ae6c55d410b2,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,EUR,,USD,,false,true
ba09cb00-1763-4e78-9d76-1d3b90f9b38d,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,XRP,,USD,,false,true
e44386f0-c0b0-47b7-8ae5-f1ad93951f6e,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,XRP,,EUR,,false,true
a035de4e-d683-468e-9bb8-6e1a3b8fa42c,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,XRP,,BTC,,false,false
9e8f6659-fab7-478d-bf6b-d8dd5182fbc9,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,XRP,,GBP,,false,true
21b28b25-c1ee-4eb8-8543-986443228dbe,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,LTC,,BTC,,false,false
411ba494-d2ee-43e1-8498-8674e651ad79,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,LTC,,USD,,false,true
b485a686-6331-4a2d-9173-33b2d5370593,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,LTC,,EUR,,false,true
a07abc3f-5967-48fd-9e9b-d85c227fd25f,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,ETH,,BTC,,false,false
c51d1bb5-961a-4a72-a67c-bd53a7a1ad4a,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,ETH,,USD,,false,true
1bff0fb8-bff1-49bf-aede-cf7285e4a019,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,ETH,,EUR,,false,true
4be356b5-f303-4f58-9195-cfc734b7fb90,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,ETH,,GBP,,false,true
dbc07f62-bdca-4d96-9f40-1ef83a0f4cd9,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,BCH,,USD,,false,true
0b30a14c-2ca0-4ee7-b1fb-b8fd191b1e63,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,BCH,,EUR,,false,true
bc6d3345-33cf-4a89-9f67-f58bb283de28,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,BCH,,BTC,,false,false
39933942-8f59-4d29-b577-6ec95f795047,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,XLM,,BTC,,false,false
b5de6efe-5c9d-4f2e-ae65-0f841a88bd03,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,XLM,,USD,,false,true
ed07d744-cac9-49f3-9cd0-530a31c6ff99,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,XLM,,EUR,,false,true
758eb970-2e29-433d-a897-49911d7bd83d,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,XLM,,GBP,,false,true
34de5729-53a7-4dee-bca4-6b23a495a035,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,LINK,,USD,,false,true
1a76e648-188b-45c9-86c0-e3b36accc163,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,LINK,,EUR,,false,true
0c2df477-c952-4ab3-97e3-995a78380ecd,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,LINK,,GBP,,false,true
304857f8-e9c5-4132-b3ea-f64aaf7ed59e,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,LINK,,BTC,,false,false
d2e3d898-a547-46d5-8774-a9752e0b9014,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,USDC,,USD,,false,true
59e26382-ba87-4e44-91ea-1c1cfe6e89c4,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,USDC,,EUR,,false,true
8b760f4e-267f-4d97-8594-c71664da9f24,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,BTC,,USDC,,false,false
43a7d59f-c021-4d18-9f83-cdafe3496acd,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,ETH,,USDC,,false,false
9c8c783a-f48e-497c-9402-7bbeb2b10ded,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,ETH2,,ETH,,false,false
469fe8f7-3dc5-4752-a619-5cdba87a5fdd,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,AAVE,,USD,,false,true
6cfec327-b6eb-4a6d-8b7b-656f73a8107b,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,AAVE,,EUR,,false,true
756686b8-3924-4993-96ef-093d9b289e72,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,AAVE,,BTC,,false,false
e6770ef3-d145-4561-97ac-72ff38deb255,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,BAT,,USD,,true,true
5a0b019d-01cd-4037-aed1-919cbc9b7389,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,BAT,,EUR,,true,true
c078b668-3b96-434c-84d9-2cba5ca7671d,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,UMA,,USD,,false,true
c82b6b08-1f4a-485f-ba02-a3dbadb480e8,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,UMA,,EUR,,false,true
d76c6cd8-f672-4176-b063-566c42c71aed,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,DAI,,USD,,false,true
9f88a6e3-da1e-4ab3-8d9c-8066160f6799,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,KNC,,USD,,false,true
f43b2639-9b4f-48eb-ac1c-be046406bc9b,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,KNC,,EUR,,false,true
f25405de-3e5e-4f38-903a-25d1edff9c30,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,MKR,,USD,,false,true
23735d39-197c-4391-aaaf-cb7e70a60014,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,MKR,,EUR,,false,true
af3fbe22-f7a8-492a-aa11-268ba4c0d533,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,ZRX,,USD,,false,true
c6efb865-752e-46aa-acbc-f37a4cd8f1a5,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,ZRX,,EUR,,false,true
838d6eda-e110-412d-bc1f-6d1efd5ca5c1,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,ALGO,,USD,,false,true
9ee655e5-f627-4501-a8bd-036ebe06656a,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,ALGO,,EUR,,false,true
cf914638-7575-4875-8e4a-9a7ce631fb26,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,AUDIO,,USD,,false,true
762f45fa-a9cd-48e1-bcc9-0dd8acaa6e45,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,AUDIO,,EUR,,false,true
21c90a21-1eab-43f7-a94d-3625a0124a67,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,CRV,,USD,,false,true
ee6ea415-f802-42a2-a78a-80f0c2ea38c3,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,CRV,,EUR,,false,true
301788ca-a73d-4a73-9197-837fbaf7c2b7,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,SNX,,USD,,false,true
221d4535-911b-4835-ad7c-5fba91d731f5,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,SNX,,EUR,,false,true
f8cac7f6-5558-449a-978e-db5821090bda,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,UNI,,USD,,false,true
d0a6b4d0-7081-4de0-8660-61ed94630a3c,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,UNI,,EUR,,false,true
3990cbb6-d4a2-478f-bfd4-a9f5d59bd1e6,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,UNI,,BTC,,false,false
91cf2918-fd93-4cdf-9a96-21e9c9019919,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,YFI,,USD,,false,true
244112fe-8986-4c5e-9375-873160fd8b8d,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,YFI,,EUR,,false,true
f1b986b5-7d34-4753-84bc-09baebdf424c,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,COMP,,USD,,false,true
a666e793-21e7-45ee-907b-45cf9ea01ea7,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,COMP,,EUR,,false,true
622855eb-4d8f-44a4-a525-209fdbf3bd9b,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,GRT,,USD,,false,true
123a38af-b76a-4c15-b9b5-c0e31b09295b,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,GRT,,EUR,,false,true
f99ccc32-0edf-47ae-885d-4327578becbf,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,LRC,,USD,,false,true
7b874d1f-63ec-4d1f-a86f-e688cfee4a10,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,LRC,,EUR,,false,true
47aeed96-f596-4036-87b3-faa955b9f10c,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,USDT,,USD,,false,true
aaf7d01f-19ef-4169-a583-7eb284fff0b1,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,USDT,,EUR,,false,true
d29a7349-08ab-48e0-9e93-c4621389ec6c,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,USDC,,USDT,,false,false
7f32f0c9-9e0e-46b1-8a85-90f68d01f220,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,BTC,,USDT,,false,false
0d7d9999-6731-4382-9e7c-6401c73a4f3f,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,ETH,,USDT,,false,false
c2e6639b-4d26-42af-9384-6dbe47f27b48,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,XRP,,USDT,,false,false
d19bd80d-3cca-4a23-b3f6-cbdcb4e27187,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,FLR,,USD,,false,true
b0f850c7-d8fa-4643-b466-54097979730b,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,FLR,,EUR,,false,true
c73a1724-2b5f-47bc-be34-dbe9c6de120f,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,MANA,,USD,,false,true
993a9d9f-a30a-42fb-ac57-9a0d17551e5e,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,MANA,,EUR,,false,true
3357e433-511b-40a7-9269-405a0e22f977,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,MATIC,,USD,,false,true
bb799e69-6625-42a5-9d13-5a4967c70dd0,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,MATIC,,EUR,,false,true
3d9d090c-984c-449b-bf10-c5dbeb88cb3b,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,SUSHI,,USD,,false,true
fd8fe2fc-f07d-478a-bd77-220166098189,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,SUSHI,,EUR,,false,true
46714ebb-2724-4fe3-955c-fe46f23d0c15,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,CHZ,,USD,,false,true
f36d9867-dba5-453b-bc92-d883cf64dc25,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,CHZ,,EUR,,false,true
c6c23733-44c7-495e-a8b2-1aca011cc7c6,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,ENJ,,USD,,false,true
6d6182aa-5577-40cf-8691-a8559e849d0d,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,ENJ,,EUR,,false,true
7ecd815d-3579-4d9e-a43b-1d5eb792e53d,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,HBAR,,USD,,false,true
8fee9e1d-bd3f-40d7-99ba-653d318a9ab7,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,HBAR,,EUR,,false,true
4bd69623-178a-4c9d-8d00-74e84f25ed38,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,AXS,,USD,,false,true
9c5bbc11-e017-4957-86f8-e4e8c5401364,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,AXS,,EUR,,false,true
c598ea92-7ca2-48c1-9516-33b3527b6eb1,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,SAND,,USD,,false,true
a31cf75f-7627-4e2e-a3f2-0e2f3f66ce70,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,SAND,,EUR,,false,true
e1619f2a-75a6-499b-b7ef-7ca285ea93ad,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,STORJ,,USD,,false,true
2148c973-799a-441a-91ea-a2c0c3d87e56,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,STORJ,,EUR,,false,true
378d417f-b886-4089-b47b-5484677e206f,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,ADA,,USD,,false,true
915f20ba-9e67-4e1a-b434-138b790d6118,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,ADA,,EUR,,false,true
824d3cb6-0c5e-4aa7-8963-8e789fc9b5f6,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,ADA,,BTC,,false,false
afc92961-a781-45ea-b998-1c3299034d1a,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,FET,,USD,,false,true
713104cb-774d-478f-8221-268df644801a,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,FET,,EUR,,false,true
a0d9f4e5-e8a3-4340-a1d3-eebf52f503fd,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,SKL,,USD,,false,true
1eead4a8-57d2-4c36-97ea-d3c845e9e2fe,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,SKL,,EUR,,false,true
03039fa6-ff4d-438b-9008-17112b02f87d,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,SLP,,USD,,false,true
6a346598-b921-4d93-a50e-de1dafdfb01c,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,SLP,,EUR,,false,true
b9db0fb6-4b02-4cf5-9cd6-3aefc4e66819,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,SGB,,USD,,false,true
6dd0b0cf-2372-4a5d-b4f7-d8d5aaae4b3c,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,SGB,,EUR,,false,true
9a09d770-63bc-4dec-95e3-d6212b8fb211,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,AVAX,,USD,,false,true
42461abc-1584-4fc5-8357-ed73c3c5677b,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,AVAX,,EUR,,false,true
06fc3d35-ff19-4863-b6b5-5b3798cda4f4,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,DYDX,,USD,,false,true
e04dfece-f3b4-43cd-bb0c-0b8db0f17f33,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,DYDX,,EUR,,false,true
1929ffbf-1ead-4cba-befc-699253f82694,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,FTM,,USD,,false,true
0612cd7a-43cf-4d70-ae1e-64d7e9a6bad9,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,FTM,,EUR,,false,true
1ca61a23-6b10-4b1e-9dac-7f9351547625,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,SHIB,,USD,,false,true
f35769bd-70ab-4ab1-9a58-1c6b7244721e,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,SHIB,,EUR,,false,true
4b22104d-ac10-4973-9b3a-6233013064d9,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,AMP,,USD,,false,true
7affce13-2252-4f11-9269-9a9490b30f2c,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,AMP,,EUR,,false,true
ef8ffbcc-a656-49f1-b789-ede7f8b75c6f,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,ENS,,USD,,false,true
c2e1c22c-8177-43a6-a5c8-aab28bd504a4,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,ENS,,EUR,,false,true
418ba5fe-8da3-4d57-9671-cc96784d6ea8,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,GALA,,USD,,false,true
a0a8dfc2-0503-4ff9-82a8-49e260ca5d4c,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,GALA,,EUR,,false,true
bbd6fe0c-d48c-4f45-83f5-a64c3a29339d,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,PERP,,USD,,false,true
35316027-303f-4b53-bdd0-2d2d294715df,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,PERP,,EUR,,false,true
e2c1e615-0e13-424f-9b60-10e272bee197,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,WBTC,,BTC,,false,false
7172d5c3-8abe-47a0-aa5c-63625ecee2b8,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,CTSI,,USD,,false,true
96c00ee0-0a15-452f-81a3-2394bf8a5486,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,CTSI,,EUR,,false,true
2eb00a2c-2f64-480d-b83e-ad57882022cf,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,IMX,,USD,,false,true
b9ed7154-bb5b-4f7f-8306-c5b09ba06b4c,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,IMX,,EUR,,false,true
e919a768-821d-4a4b-92f8-64e7286a7533,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,NEXO,,USD,,false,true
da172477-8006-4aab-86d5-2ec6c141b1e9,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,NEXO,,EUR,,false,true
c04c012b-6195-4334-aa7b-fe9cb6e7502c,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,RAD,,USD,,false,true
8096dc96-5539-4722-a465-c8a5d6b48308,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,RAD,,EUR,,false,true
d195e96b-82c4-46e2-a316-5ef41716c0dc,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,BAND,,USD,,false,true
54b777c8-6a13-4d12-a3da-1db15a4804c2,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,BAND,,EUR,,false,true
7780720e-8bc6-4413-b793-d6d5e1bf12a6,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,INJ,,USD,,false,true
478a06d9-e785-4997-9a50-18ec40c77ee9,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,INJ,,EUR,,false,true
980adee3-0148-48c2-a460-00d7eeb43bb4,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,RLY,,USD,,false,true
3be1817b-cebe-4324-aef5-a72a1465e5da,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,RLY,,EUR,,false,true
1682227a-c73f-448a-ae0b-89f32ce391f3,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,RNDR,,USD,,false,true
7279dbfd-c2cb-4609-8ade-792e98a27f75,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,RNDR,,EUR,,false,true
5d77c833-9563-42bd-9365-21ccd92d7cec,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,1INCH,,USD,,false,true
f6b7bc59-b418-426f-a963-c55e916242d2,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,1INCH,,EUR,,false,true
b4276941-5d16-430b-8dad-dff9edbf338f,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,SOL,,USD,,false,true
258ab31a-bb63-4d1b-b591-0f619a6832ed,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,SOL,,EUR,,false,true
40ff31b7-dd2e-46a6-b1bd-41decb457c84,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,APE,,USD,,false,true
ea0a797e-ceab-4090-9190-101685ce0646,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,APE,,EUR,,false,true
b7cafec1-dda7-46c3-91f8-a7061bbbc12b,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,EUROC,,USDC,,false,false
f5df6b10-9ea8-4c2a-8875-6d8707f47b28,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,EUROC,,EUR,,false,true
ba91f4b1-36bb-4009-93e1-6f3a8d96cc32,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,DOT,,USD,,false,true
21ce380f-c84f-4e6c-aadf-eb308ab4af16,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,DOT,,EUR,,false,true
4e08cf1c-5a38-48bb-9010-11efc39bcdf4,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,NEAR,,USD,,false,true
b056727d-6917-4f9b-852e-a6e471c6c418,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,NEAR,,EUR,,false,true
6818c983-f481-46f0-be41-d8cef27df535,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,LDO,,USD,,false,true
f1c37725-f4c8-4cf4-bbfb-26868fa6d860,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,LDO,,EUR,,false,true
940f1177-c22a-4613-a6d8-11a2f4926271,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,DGLD,,USD,,false,true
4f628296-40bf-4d2d-b828-dc3fce15f745,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,DGLD,,EUR,,false,true
a2e78e15-c75b-401c-9acb-2ea6edfa4e46,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,DOGE,,USD,,false,true
833aa051-8209-404c-827e-cd2338da96fd,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,DOGE,,EUR,,false,true
1f3134d6-7973-4f9d-bf29-091c483865fb,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,SUI,,USD,,false,true
a4039802-5e9d-4dd4-b755-34a273522a2a,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,SUI,,EUR,,false,true
cd1e5ecd-12fb-4683-b3f5-150fed2edfed,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,EURCV,,USDT,,false,false
3d2a09db-e702-448f-b66f-927db2de9ec3,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,EURCV,,EUR,,false,true
fa734fa9-5c03-4f7f-b48d-cf75cd225a9d,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,PYUSD,,USD,,false,true
bf336bef-11fe-4eb4-a497-991be6bf7f02,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,PYUSD,,EUR,,false,true
2c5881f4-8dd1-46c6-b5bf-fd9dbfad41fb,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,TRAC,,USD,,false,true
7d0ded7d-6449-4aa2-ab69-a076f16af91f,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,TRAC,,EUR,,false,true
01b4be64-3583-4aae-9a97-c8eebd189c16,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,WECAN,,USD,,false,true
1b03c592-4ddc-41e3-8e5f-813e6c59b8ae,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,WECAN,,EUR,,false,true
280cab27-3f2b-4bf7-9536-1e665b746809,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,BLUR,,USD,,false,true
dcbc06ee-94f5-4edb-85cf-dfb809cb76d5,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,BLUR,,EUR,,false,true
2f53589a-ddf0-4a5a-b046-af484b988ad6,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,LMWR,,USD,,false,true
8f05f570-95b7-47f5-9468-4b78855b8d64,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,LMWR,,EUR,,false,true
24e592bc-5f1a-4bce-8c9b-383f2c88b963,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,PEPE,,USD,,false,true
e6bbefb5-7b02-4657-8dd2-7a4c4b78f457,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,PEPE,,EUR,,false,true
5cf4b8a5-6257-4210-8f5b-8af76b13f0d3,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,VEXT,,USD,,false,true
e8c9f2ae-48a0-4aed-abd7-cc77e48d4443,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,VEXT,,EUR,,false,true
aaf7daec-e379-4df1-91c6-ae6888ebb8ca,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,CSPR,,USD,,false,true
0a0f427c-c798-47ee-8899-a1504f9c8162,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,CSPR,,EUR,,false,true
77e96581-94e9-48ba-9d89-f397f6177609,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,GYEN,,USD,,false,true
a61d82d0-cf69-47b0-8591-112772447288,fd6f4ad2-11d9-453d-a308-21bf1326e691,Bitstamp,VCHF,,USD,,false,true
